Date,Region,TV_Spend,SocialMedia_Spend,GoogleAds_Spend,Influencer_Spend,Email_Spend,Total_Sales
2024-09-18,North,113870,23844,35858,28042,5906,621910
2024-09-18,South,59283,14175,48810,23226,3272,470246
2024-09-18,East,80573,40519,40092,7802,6836,498564
2024-09-18,West,128707,19174,43243,29119,3862,633589
2024-09-18,Central,80933,13443,68700,32185,6226,688193
2024-09-19,North,55774,31395,78105,11105,11955,580610
2024-09-19,South,122055,20725,50505,7749,14610,593093
2024-09-19,East,60983,43461,27692,39129,11014,546412
2024-09-19,West,146468,51115,48555,29512,2542,838547
2024-09-19,Central,146334,54548,26398,18495,8209,749391
2024-09-20,North,68133,41351,27252,7064,4765,433381
2024-09-20,South,64939,28196,31721,35078,9268,510586
2024-09-20,East,50781,56609,37939,35011,12270,569934
2024-09-20,West,106700,24254,31825,10616,2884,531501
2024-09-20,Central,77624,24021,45251,12975,14478,520101
2024-09-21,North,56823,56136,56955,15960,5649,604702
2024-09-21,South,68489,15724,44151,32992,14702,548543
2024-09-21,East,89961,38690,20036,26387,8890,537287
2024-09-21,West,79118,11407,48412,20324,5571,505134
2024-09-21,Central,131816,18032,38171,11243,5933,613956
2024-09-22,North,72263,57340,59051,37628,7856,704217
2024-09-22,South,63565,27794,52761,14560,5666,519856
2024-09-22,East,70354,29881,35202,9923,11913,473035
2024-09-22,West,92951,30756,28060,26325,10566,541907
2024-09-22,Central,141179,50162,28065,32949,2557,748457
2024-09-23,North,73648,39416,49873,27821,11472,635439
2024-09-23,South,100729,59703,56648,11076,13615,745715
2024-09-23,East,91971,54354,25932,27032,8040,605178
2024-09-23,West,68658,35752,46470,13001,3128,512197
2024-09-23,Central,71253,22926,28328,20303,3360,448786
2024-09-24,North,114166,43765,26333,21457,13789,620769
2024-09-24,South,98563,24390,74911,17303,7420,664195
2024-09-24,East,76390,48867,75637,20128,11292,750404
2024-09-24,West,138664,31939,66638,23280,11726,777275
2024-09-24,Central,101578,37307,31268,36644,7349,641923
2024-09-25,North,129025,40828,25067,11967,4625,647218
2024-09-25,South,82658,38513,68384,11661,14319,675835
2024-09-25,East,56852,34502,64843,17416,11823,575727
2024-09-25,West,144986,40063,37045,5510,2057,645205
2024-09-25,Central,52551,32486,60741,6906,11319,526020
2024-09-26,North,121947,56277,42770,30534,10503,772226
2024-09-26,South,111001,48258,62770,21448,13909,791367
2024-09-26,East,99159,41692,27887,9710,7848,563204
2024-09-26,West,101707,48384,53182,20583,12193,734862
2024-09-26,Central,83243,25958,52370,22184,4737,559463
2024-09-27,North,71800,45016,59618,29853,7493,672811
2024-09-27,South,125939,27232,44918,11109,5877,636707
2024-09-27,East,107828,20748,55497,11659,4282,633511
2024-09-27,West,57239,20514,48026,6238,8786,443331
2024-09-27,Central,56710,32738,31929,20064,13375,451004
2024-09-28,North,71384,18695,67756,36115,7508,655688
2024-09-28,South,71038,18070,56665,36952,3431,631044
2024-09-28,East,90846,37765,54937,10620,13317,618913
2024-09-28,West,137983,51662,33563,39254,14526,786609
2024-09-28,Central,117821,40761,71030,9470,3775,741001
2024-09-29,North,87991,26698,48546,27003,11510,598768
2024-09-29,South,129057,25123,75606,32571,6207,843387
2024-09-29,East,56971,45144,32888,29668,13351,527079
2024-09-29,West,79139,35616,57338,16723,11520,641468
2024-09-29,Central,135445,47146,79961,36040,6385,948710
2024-09-30,North,127067,21182,54283,37046,8351,758648
2024-09-30,South,130257,34833,36958,10441,5974,640251
2024-09-30,East,134742,43342,32634,16719,7905,688780
2024-09-30,West,87711,41331,39251,10397,6677,543830
2024-09-30,Central,56530,56098,66566,39389,6465,707113
2024-10-01,North,61116,36128,39928,22945,10411,512492
2024-10-01,South,115794,41556,57245,27233,5302,767579
2024-10-01,East,50282,31969,36455,22800,8945,429792
2024-10-01,West,129473,31876,47144,9190,13058,626175
2024-10-01,Central,51898,18949,48013,6130,12088,428766
2024-10-02,North,54135,34518,72132,19071,14636,640324
2024-10-02,South,56629,15670,78461,24981,4302,618063
2024-10-02,East,135120,34099,41876,7118,14739,642976
2024-10-02,West,139087,49335,46962,5663,8285,696369
2024-10-02,Central,115031,22716,48084,20735,14376,635663
2024-10-03,North,83380,48885,62319,24158,6966,695010
2024-10-03,South,67071,17837,41143,36087,5726,516810
2024-10-03,East,70074,59355,46091,27578,4042,644644
2024-10-03,West,140724,57299,77236,24874,10714,969250
2024-10-03,Central,117843,29159,34179,22907,12899,623558
2024-10-04,North,89901,51266,52807,27787,4998,715781
2024-10-04,South,61205,46877,78726,26705,9971,735050
2024-10-04,East,105661,31560,30222,8845,14113,524699
2024-10-04,West,55906,27106,79965,21482,2909,634809
2024-10-04,Central,52591,56289,74525,31090,14729,748205
2024-10-05,North,112987,18720,43949,25681,6133,616561
2024-10-05,South,113370,47661,36116,37252,3880,712490
2024-10-05,East,130685,59495,71052,12796,13471,859977
2024-10-05,West,104400,38362,71369,12263,14497,711635
2024-10-05,Central,75150,38258,68817,17777,4560,696570
2024-10-06,North,81852,31782,57564,25343,9527,659096
2024-10-06,South,92870,51168,57374,19862,7696,710628
2024-10-06,East,102756,31120,37667,20691,5072,575375
2024-10-06,West,106481,29790,28775,30028,14018,601970
2024-10-06,Central,51283,37912,49655,36066,6476,556315
2024-10-07,North,83691,57374,77802,38181,13067,861723
2024-10-07,South,51125,52907,67632,22934,13098,670250
2024-10-07,East,117065,44812,34193,25910,6489,663402
2024-10-07,West,76170,59570,34676,12141,6491,563912
2024-10-07,Central,58438,46160,50776,21225,10736,577468
2024-10-08,North,70095,29156,63225,39714,8855,662431
2024-10-08,South,66154,20672,37199,26587,9401,472525
2024-10-08,East,58004,24444,68812,37959,5097,616224
2024-10-08,West,59752,16784,35066,19175,13817,420704
2024-10-08,Central,105426,27929,38895,15051,5505,554117
2024-10-09,North,76819,11070,20246,10892,3084,372315
2024-10-09,South,142051,32906,41209,8449,2552,640984
2024-10-09,East,74217,44618,59284,17393,7560,591845
2024-10-09,West,138708,55158,36800,34190,3153,791248
2024-10-09,Central,82994,12939,66110,39709,14130,690455
2024-10-10,North,65036,39841,43086,36533,7473,616643
2024-10-10,South,127275,52863,40101,31141,4245,757987
2024-10-10,East,147756,26301,36491,28908,3686,680004
2024-10-10,West,99416,17194,47207,37322,7835,619268
2024-10-10,Central,59587,15851,61798,19012,2693,527643
2024-10-11,North,145665,26378,40897,39889,9538,794752
2024-10-11,South,50645,10678,49492,22412,10091,432380
2024-10-11,East,80930,40640,21421,35614,13982,566780
2024-10-11,West,131835,43756,52015,29657,7835,777286
2024-10-11,Central,80090,39777,32970,10656,10689,493628
2024-10-12,North,137489,36183,27283,13967,12287,635561
2024-10-12,South,102142,37445,48488,24422,8794,662034
2024-10-12,East,76475,11502,35945,20764,10804,423262
2024-10-12,West,68888,31665,20255,20873,14159,453640
2024-10-12,Central,93732,26198,76400,33949,10567,765041
2024-10-13,North,131623,31411,31019,7271,2805,593371
2024-10-13,South,96305,25867,35487,6607,2920,477821
2024-10-13,East,96037,24266,61797,24523,5604,625360
2024-10-13,West,59346,49422,39346,32990,3443,567939
2024-10-13,Central,50587,45208,55050,8665,9048,544833
2024-10-14,North,62763,53002,28744,21308,3545,511040
2024-10-14,South,109165,41213,44756,10852,3210,636963
2024-10-14,East,119615,17367,37861,10462,12272,537725
2024-10-14,West,86116,23490,45146,36795,8212,627792
2024-10-14,Central,135751,45362,74104,9270,6687,822679
2024-10-15,North,141353,48285,75032,29491,7310,909105
2024-10-15,South,140301,19219,62687,5347,12340,723959
2024-10-15,East,145648,16310,66103,37830,11700,838067
2024-10-15,West,75556,46307,41976,6783,2913,505597
2024-10-15,Central,109042,39631,76243,33390,4780,842532
2024-10-16,North,68099,24744,20591,13417,10581,390130
2024-10-16,South,95096,29867,26277,11566,9732,493132
2024-10-16,East,121986,28625,22260,22426,14241,569587
2024-10-16,West,63230,16378,63907,35750,14447,615822
2024-10-16,Central,79009,29149,20347,15872,6987,416962
2024-10-17,North,120969,52133,44741,33695,5625,763524
2024-10-17,South,83866,21422,74184,6234,11262,615623
2024-10-17,East,134246,37926,57211,39752,9326,848136
2024-10-17,West,126975,47679,63856,33832,14983,836144
2024-10-17,Central,91855,43171,61542,22978,4570,714941
2024-10-18,North,131557,23180,26869,27641,5737,634812
2024-10-18,South,56416,37301,48082,32127,4779,563493
2024-10-18,East,122516,46931,42080,39720,10530,778064
2024-10-18,West,105915,34014,48979,23079,3976,657604
2024-10-18,Central,68058,59239,39422,22338,13628,612656
2024-10-19,North,126637,40936,55613,8291,2794,708527
2024-10-19,South,90718,24336,77016,13548,3722,654984
2024-10-19,East,82602,32200,42993,38736,13411,622272
2024-10-19,West,124658,15470,32386,33022,2898,617535
2024-10-19,Central,128112,40859,54033,9234,2102,664995
2024-10-20,North,108067,24953,65213,31720,13051,755381
2024-10-20,South,77516,49044,32938,18368,14380,580173
2024-10-20,East,137969,48507,31159,13734,9453,666408
2024-10-20,West,51089,37433,22274,38793,11639,516612
2024-10-20,Central,87346,35957,38854,17197,14406,563630
2024-10-21,North,124663,16523,51815,8359,4032,597062
2024-10-21,South,60487,31387,30482,12389,14224,426045
2024-10-21,East,50155,57761,38961,19952,8172,549652
2024-10-21,West,117494,41169,40044,34075,13252,715357
2024-10-21,Central,126229,55641,53836,23939,3534,759951
2024-10-22,North,88547,32990,41975,20624,9197,585647
2024-10-22,South,78795,39661,34706,6735,13039,498619
2024-10-22,East,105296,23419,25974,29315,13401,588516
2024-10-22,West,71447,24457,30928,22422,6570,473492
2024-10-22,Central,86598,12064,41213,12127,8706,482718
2024-10-23,North,91814,48083,21950,17606,13655,570805
2024-10-23,South,140751,20566,77435,37743,2434,863484
2024-10-23,East,125330,43085,39477,39010,11449,775564
2024-10-23,West,148745,41528,30411,20636,10246,697811
2024-10-23,Central,137960,16130,41695,30348,11122,721452
2024-10-24,North,113278,50187,66156,15108,12991,782748
2024-10-24,South,105077,12042,37771,13098,10503,492716
2024-10-24,East,121906,14598,24274,23883,9256,550514
2024-10-24,West,59528,52982,55053,12160,11148,596567
2024-10-24,Central,143812,42886,72358,24929,8461,884289
2024-10-25,North,100100,43477,72076,22597,6083,714242
2024-10-25,South,58179,58625,27045,16123,7996,490963
2024-10-25,East,98781,38716,77623,33357,6852,776388
2024-10-25,West,105267,22601,49714,9960,4512,546343
2024-10-25,Central,132379,46018,54386,38556,7528,839875
2024-10-26,North,73952,18061,63747,23255,3263,570752
2024-10-26,South,103798,18609,28562,18350,7951,502422
2024-10-26,East,148696,45371,75048,35881,4747,925223
2024-10-26,West,100939,54814,47759,23409,9280,735903
2024-10-26,Central,79516,27485,32026,37635,12974,567817
2024-10-27,North,106526,30805,60611,7446,3093,602957
2024-10-27,South,60449,17857,51589,35657,12978,574685
2024-10-27,East,100290,21620,62663,26207,13007,677125
2024-10-27,West,136661,18177,51738,13752,5763,686666
2024-10-27,Central,122954,40111,46844,18440,9351,698173
2024-10-28,North,72746,33042,43447,11499,14227,509561
2024-10-28,South,117990,28645,44879,26139,12515,666101
2024-10-28,East,108810,34405,31966,19767,2232,568704
2024-10-28,West,133297,21826,37732,27343,4101,663346
2024-10-28,Central,65223,23890,74708,32712,14544,661437
2024-10-29,North,122237,26892,25289,24673,4028,606709
2024-10-29,South,52597,56598,71574,34488,8233,732127
2024-10-29,East,115677,19484,40012,31520,9926,642352
2024-10-29,West,52659,15495,38812,20784,3929,415443
2024-10-29,Central,136516,38481,55801,25491,11650,792053
2024-10-30,North,124567,21267,75309,19718,11840,743757
2024-10-30,South,65037,50166,61628,37815,10599,719003
2024-10-30,East,96738,16743,77843,31832,5340,764052
2024-10-30,West,121678,47939,60581,36862,3977,841143
2024-10-30,Central,62109,58773,70566,17864,4413,693974
2024-10-31,North,72010,59476,66628,27842,10026,711764
2024-10-31,South,58787,36569,43092,13177,7418,511720
2024-10-31,East,58472,38552,45105,16844,8025,533310
2024-10-31,West,73383,55772,34294,13594,6937,572751
2024-10-31,Central,111709,53730,75787,18418,11952,813900
2024-11-01,North,119785,38948,23621,39854,5597,653476
2024-11-01,South,84518,20775,52442,28108,3378,558806
2024-11-01,East,103909,13557,41699,15419,2620,495044
2024-11-01,West,68351,13587,69906,27539,2929,581968
2024-11-01,Central,119624,26535,22347,17835,8544,556918
2024-11-02,North,103330,10954,49486,22533,9572,578812
2024-11-02,South,65282,56562,67650,34515,7826,726562
2024-11-02,East,134866,33544,37110,27322,2974,694600
2024-11-02,West,71778,43455,24923,15223,14679,427297
2024-11-02,Central,74264,51269,71801,15273,14639,698556
2024-11-03,North,109675,25138,79390,38519,13045,834833
2024-11-03,South,55075,52462,35611,29160,3689,538886
2024-11-03,East,125948,13127,68135,13849,6671,714588
2024-11-03,West,98454,33147,39199,30656,8920,614282
2024-11-03,Central,78365,55528,29066,15348,8776,538187
2024-11-04,North,122766,21559,56047,22924,14810,685913
2024-11-04,South,98200,57564,72136,6983,10917,737856
2024-11-04,East,61002,13395,46754,29890,10353,510567
2024-11-04,West,63947,35389,56575,19629,9784,596766
2024-11-04,Central,129222,10845,44260,16273,2658,637999
2024-11-05,North,144840,43932,75251,36739,4897,944828
2024-11-05,South,128610,55722,66733,12894,7668,792531
2024-11-05,East,102142,48672,68891,29343,8225,820918
2024-11-05,West,106307,23731,36991,36174,14811,650898
2024-11-05,Central,54493,43122,42553,11900,14291,506616
2024-11-06,North,100085,45585,44174,8800,4542,624893
2024-11-06,South,84228,13832,41957,12054,11770,532982
2024-11-06,East,129676,42332,20634,34373,14186,678619
2024-11-06,West,101875,22467,49881,32525,11266,641322
2024-11-06,Central,81655,51025,32771,12115,5205,567657
2024-11-07,North,93472,23107,70226,36107,6044,775493
2024-11-07,South,99437,22458,38298,35486,5433,607123
2024-11-07,East,99416,38666,34340,18068,8711,583176
2024-11-07,West,109711,53481,53356,23640,9384,753094
2024-11-07,Central,56816,12581,55999,37158,2877,548572
2024-11-08,North,127175,19582,26351,21128,3091,534048
2024-11-08,South,114307,18418,79648,29942,5059,780646
2024-11-08,East,96733,38091,23838,7827,9007,502335
2024-11-08,West,145028,39113,21973,20990,7262,660108
2024-11-08,Central,61240,28827,67114,24987,9513,617857
2024-11-09,North,148234,24419,57812,25901,3674,775017
2024-11-09,South,142493,21814,30247,21277,11800,598705
2024-11-09,East,148344,43804,64440,6643,4826,778513
2024-11-09,West,121363,20024,51655,28729,11409,710586
2024-11-09,Central,82762,53700,63039,26087,5052,743378
2024-11-10,North,58259,17435,75255,26818,2313,589004
2024-11-10,South,100139,11548,26683,5019,10921,412001
2024-11-10,East,64849,15065,74989,38443,14231,684625
2024-11-10,West,131768,32880,31244,14457,2383,613858
2024-11-10,Central,139709,13407,49058,38922,7884,735279
2024-11-11,North,104869,43407,78595,14820,3812,783504
2024-11-11,South,113095,42940,59551,37750,4324,766960
2024-11-11,East,120910,15666,58362,27869,7248,717977
2024-11-11,West,136710,47122,48371,39421,5429,795415
2024-11-11,Central,73567,35092,23822,7502,12937,420107
2024-11-12,North,85292,20109,48878,21665,12056,548190
2024-11-12,South,124813,45654,56157,30600,5291,779655
2024-11-12,East,147136,44932,25914,34394,9173,751138
2024-11-12,West,101631,36505,38164,19086,6846,610309
2024-11-12,Central,59885,46713,47180,39003,8767,630985
2024-11-13,North,109659,53169,23688,18149,2227,570829
2024-11-13,South,104306,17746,34683,35394,8073,552750
2024-11-13,East,116314,21975,33080,19396,12256,598355
2024-11-13,West,115087,50522,50953,28324,7704,772089
2024-11-13,Central,79165,25596,29916,22169,10203,513779
2024-11-14,North,108929,47953,76363,31243,9765,847865
2024-11-14,South,117028,43861,49677,36016,3522,769324
2024-11-14,East,145998,13880,47360,8194,2691,617345
2024-11-14,West,99812,53454,57805,37398,13897,809410
2024-11-14,Central,100500,53539,33453,9789,3739,577824
2024-11-15,North,129151,53448,42703,25159,3525,732854
2024-11-15,South,108643,12785,79021,10350,2069,671049
2024-11-15,East,94900,32449,28640,38301,8251,603307
2024-11-15,West,92946,24799,49263,29977,12440,651845
2024-11-15,Central,57851,59048,52849,5129,5123,535673
2024-11-16,North,66288,49307,59046,39626,6724,720506
2024-11-16,South,122692,58784,36078,32549,13522,770957
2024-11-16,East,117580,57498,43383,17342,9649,741330
2024-11-16,West,57368,53333,35536,15978,3287,529212
2024-11-16,Central,135436,50828,70558,13833,10767,794584
2024-11-17,North,146136,13990,27410,38491,12364,697369
2024-11-17,South,96403,29073,35926,34473,6954,628355
2024-11-17,East,141170,46863,68268,5737,2744,766987
2024-11-17,West,59168,24549,54248,34429,12719,553260
2024-11-17,Central,136497,28259,51159,6299,8275,684746
2024-11-18,North,99879,29790,62039,5339,13265,634712
2024-11-18,South,109871,19979,56366,37920,14402,708754
2024-11-18,East,139388,30316,67800,24435,6576,838068
2024-11-18,West,148646,36183,60761,38194,7076,877089
2024-11-18,Central,82174,38324,49090,29509,11216,600762
2024-11-19,North,149751,34624,40567,6373,2941,648353
2024-11-19,South,142491,48176,72832,12082,7050,869317
2024-11-19,East,56581,30245,63663,30532,2767,599951
2024-11-19,West,121853,56705,35367,23866,4438,694227
2024-11-19,Central,114046,33790,60412,12593,11025,703308
2024-11-20,North,99678,36756,73462,14495,12382,716653
2024-11-20,South,76649,12833,64716,12837,10819,530611
2024-11-20,East,138668,15285,70910,16172,2376,757853
2024-11-20,West,132325,19589,55367,23680,14078,745434
2024-11-20,Central,64567,57476,74768,35346,2089,770429
2024-11-21,North,130404,24116,25813,28412,13047,596453
2024-11-21,South,139906,17645,79894,27863,11257,879314
2024-11-21,East,146019,54786,56621,35804,8066,933656
2024-11-21,West,111944,39150,71444,15934,11250,786815
2024-11-21,Central,128002,20889,54269,35723,13251,757355
2024-11-22,North,78803,40286,61190,25405,14264,681892
